2277	90	3114	589549	1	0	581423	0	57	344967
2277	91	3114	214639.3	1	0	198611.4	0	53	227850.3
2277	92	3114	422520.5	1	0	390520.2	0	32	205548.5
2277	93	3114	368552	1	0	368552	0	31	160223.4
2277	94	3114	201323.1	1	0	175501.8	0	29	101589.8
2277	95	3114	213698.3	1	0	208431.2	0	25	184373
2277	96	0	0	-1	-1	0	0	0	0
2286	90	3115	68137	0	0	0	0	24	26411
2286	91	3115	95783.95	0	0	0	0	26	21742.17
2286	92	3114	65425.2	0	0	0	0	35	13797.86
2286	93	3114	28708.34	0	0	0	0	20	8358.245
2286	94	3114	24838.5	0	0	0	0	21	9180.066
2286	95	3114	51962.44	0	0	0	0	28	14764.66
2286	96	0	0	-1	-1	0	0	0	0
5544	90	3114	175732	1	0	2631	0	29	150988
5544	91	0	0	-1	-1	0	0	0	0
5544	92	0	0	-1	-1	0	0	0	0
5544	93	0	0	-1	-1	0	0	0	0
5544	94	0	0	-1	-1	0	0	0	0
5544	95	0	0	-1	-1	0	0	0	0
5544	96	0	0	-1	-1	0	0	0	0
5751	90	3114	323418	1	0	179185	0	129	137040
5751	91	3114	221833	1	0	99724.01	0	123	161993.2
5751	92	3114	350495.5	1	0	21309.51	0	159	196457.7
5751	93	3114	312428.5	1	0	6817.957	0	239	216492.3
5751	94	3114	583185.9	0	0	0	0	375	164160
5751	95	3114	357516.8	0	0	0	0	433	120859.8
5751	96	3114	339781.8	0	0	0	0	527	43958.17
5778	90	3114	812509	1	0	775324	0	195	634090
5778	91	3114	742829.1	1	0	524225.1	0	220	577826.8
5778	92	3114	681141.7	1	0	1394.872	0	208	379662.2
5778	93	3114	230189	0	0	0	0	195	67352.08
5778	94	3114	339669.3	0	0	0	0	235	89503.78
5778	95	3114	315271.4	0	0	0	0	262	70774.26
5778	96	3114	404520.2	0	0	0	0	293	68841.68
5949	90	3114	236343	1	0	173581	0	46	182161
5949	91	3114	263627.7	1	0	159767.4	0	36	190925.9
5949	92	3114	57654.94	1	0	45393.15	0	51	88983.44
5949	93	3114	241502.9	1	0	152056.3	0	27	185048.2
5949	94	3114	267802	1	0	132241.5	0	32	196436
5949	95	3114	143643.8	1	0	55422.38	0	20	107879.8
5949	96	3114	87018.9	1	0	2945.511	0	11	35552.43
5994	90	3114	485382	1	0	371997	0	85	158677
5994	91	3114	429276.9	1	0	245867.5	0	127	126825
5994	92	3114	879148.8	1	0	575318	0	69	599406.1
5994	93	3114	728994.3	1	0	491712.9	0	65	617321.4
5994	94	0	0	-1	-1	0	0	0	0
5994	95	0	0	-1	-1	0	0	0	0
5994	96	0	0	-1	-1	0	0	0	0
6138	90	3114	7164161	1	0	3702572	0	1213	6453548
6138	91	3114	5407652	1	1	2738175	1197049	1006	4722806
6138	92	3114	4911450	1	1	1935598	586499.3	644	3783916
6138	93	3114	3045825	1	1	2285059	984642.4	552	3066373
6138	94	3114	6988613	1	1	2884129	80831.92	452	4936239
6138	95	3114	5654217	1	0	2902662	0	481	2983352
6138	96	3114	3935254	1	0	1545635	0	469	2544745
9477	90	0	0	-1	-1	0	0	0	0
9477	91	0	0	-1	-1	0	0	0	0
9477	92	0	0	-1	-1	0	0	0	0
9477	93	0	0	-1	-1	0	0	0	0
9477	94	0	0	-1	-1	0	0	0	0
9477	95	3114	121961	0	0	0	0	10	117519.1
9477	96	3114	173667.1	0	0	0	0	11	143889.3
9522	90	3113	56598	0	0	0	0	18	42058
9522	91	3113	59276.61	0	1	0	16182.25	22	59339
9522	92	3121	65613.95	0	0	0	0	18	47789.03
9522	93	3113	62482.69	0	0	0	0	14	43072.75
9522	94	3113	59168.46	0	0	0	0	16	44796.11
9522	95	3113	51443.21	0	0	0	0	13	35627.43
9522	96	3113	44798.8	0	0	0	0	13	31811.52
9738	90	3114	900826	1	0	898009	0	103	446966
9738	91	3114	871310	1	0	818892.2	0	155	518780.9
9738	92	3114	755555.2	1	0	594975.5	0	158	520487.7
9738	93	3114	1173195	1	0	971139.7	0	132	766184.5
9738	94	3114	1062151	1	0	873133.3	0	111	728764.6
9738	95	3114	892519	1	0	819091	0	143	650004.2
9738	96	3114	887129	1	0	763750.1	0	145	516464
12114	90	3114	269073	1	0	207407	0	25	279879
12114	91	3114	405584.8	1	0	260983.2	0	27	353905.1
12114	92	3114	228290	1	0	192286.4	0	25	170826.1
12114	93	3114	227649.2	1	1	192455.4	718.2546	25	219999.6
12114	94	3114	264110.7	1	0	225664.6	0	21	221854.9
12114	95	3114	378071.3	1	0	288812.5	0	30	305396.4
12114	96	3114	297834.2	1	0	199301.4	0	18	257431.1
12816	90	3113	626291	0	0	0	0	56	397160
12816	91	3113	717755.2	0	0	0	0	63	359414.2
12816	92	3113	627005.5	0	0	0	0	71	332933.6
12816	93	3113	654127.2	1	0	2522.084	0	69	414160.5
12816	94	3113	614938.7	1	0	7152.231	0	62	365749.7
12816	95	3113	656167.4	0	0	0	0	53	389700.4
12816	96	3113	1027538	0	0	0	0	70	556797.6
12951	90	3114	2679376	1	0	1799587	0	535	2348431
12951	91	3114	2196459	1	0	1997827	0	417	1300504
12951	92	3114	1406129	1	0	1168336	0	368	1247260
12951	93	3114	1431652	1	0	1096226	0	233	949559.3
12951	94	3114	1605906	1	0	1095063	0	233	1115782
12951	95	3114	1714615	1	0	1244889	0	267	1038311
12951	96	3114	1280978	1	0	1046705	0	233	968338.6
13014	90	3114	45520	0	0	0	0	28	22402
