18	90	3112	34844	0	0	0	0	10	29540
18	91	3112	36486.82	0	0	0	0	10	33024.59
18	92	3112	29330.2	0	0	0	0	10	29670.56
18	93	3112	32994.65	0	0	0	0	10	26328.95
18	94	3112	21639.8	0	0	0	0	10	18290.38
18	95	0	0	-1	-1	0	0	0	0
18	96	0	0	-1	-1	0	0	0	0
126	90	3117	492205	0	0	0	0	281	334041
126	91	3117	456379.5	0	0	0	0	86	305250.8
126	92	3117	419599.9	0	0	0	0	85	287217.2
126	93	3117	412385.4	0	0	0	0	70	257068.3
126	94	3117	418591.1	0	0	0	0	77	317684.5
126	95	3117	378206.7	0	0	0	0	79	349977.4
126	96	0	0	-1	-1	0	0	0	0
495	90	3117	149690	0	0	0	0	35	135345
495	91	3117	98684.6	0	0	0	0	34	82786.43
495	92	3117	31568.54	0	0	0	0	22	21510.9
495	93	3117	71967.48	0	0	0	0	24	50413.69
495	94	3117	63054.11	0	0	0	0	19	33487.94
495	95	3117	39065.47	0	0	0	0	22	26612.81
495	96	3117	39015.89	0	0	0	0	11	52790.29
522	90	3117	35138	0	0	0	0	16	33016
522	91	3117	17642.83	0	0	0	0	14	14801.29
522	92	0	0	-1	-1	0	0	0	0
522	93	0	0	-1	-1	0	0	0	0
522	94	0	0	-1	-1	0	0	0	0
522	95	0	0	-1	-1	0	0	0	0
522	96	0	0	-1	-1	0	0	0	0
558	90	3117	30370	0	0	0	0	19	21875
558	91	0	0	-1	-1	0	0	0	0
558	92	3117	12857.04	0	0	0	0	12	17454.1
558	93	3117	20053.1	0	0	0	0	13	15810.48
558	94	3117	20008.06	0	0	0	0	13	11397.23
558	95	3117	20685.86	0	0	0	0	11	17149.28
558	96	0	0	-1	-1	0	0	0	0
621	90	3111	2032552	0	0	0	0	227	157929
621	91	3111	2821427	0	0	0	0	229	2055369
621	92	3111	4244908	1	0	232526.6	0	128	2298811
621	93	3111	3032336	1	0	42896.6	0	111	2306794
621	94	3111	4172833	1	0	55524.46	0	125	2760893
621	95	3111	3691458	1	0	289583.5	0	158	2898888
621	96	3111	5227958	1	0	342372.1	0	151	4856376
666	90	3117	42740	0	0	0	0	19	32807
666	91	3117	34113.25	0	0	0	0	18	31562.36
666	92	3117	29897.96	0	0	0	0	15	24646.2
666	93	3117	28820.31	0	0	0	0	15	19549.91
666	94	0	0	-1	-1	0	0	0	0
666	95	3117	15822.7	0	0	0	0	13	14911.61
666	96	0	0	-1	-1	0	0	0	0
729	90	3117	33697	0	0	0	0	10	25007
729	91	3117	28788.14	0	0	0	0	10	19911.3
