117	90	3813	345452	0	0	0	0	34	259563	.0663768
117	91	3813	291164.3	1	0	132513.7	0	32	243067.1	-.1391982
117	92	3710	425567.7	1	0	24369.69	0	39	227788	.2072811
117	93	3813	291056.6	0	0	0	0	46	132719.2	.15827
117	94	3813	674338.8	0	0	0	0	52	366762.9	.1988733
117	95	3813	633470.6	1	0	48733.7	0	60	282124.7	.2482963
117	96	3813	745334.9	0	0	0	0	60	339323.3	.2251416
189	90	3814	1428817	1	1	325242	540408	85	632276	.4372638
189	91	3814	1965352	1	1	343173.7	778306.8	92	898473.6	.4432168
189	92	3814	2146526	1	1	315752.4	655701.4	94	732192.8	.521771
189	93	3814	1990744	1	1	229089.2	647553.4	119	796198.7	.4824923
189	94	3814	2372564	1	1	143973.7	660778.8	125	878066.2	.471688
189	95	3814	2570109	1	1	264554.8	652398.1	118	787183.4	.5449414
189	96	3814	2412587	1	1	174495.6	749261.7	105	887639.4	.4821258
333	90	3813	102467	0	0	0	0	21	61957	.1892805
333	91	3813	137121.2	0	0	0	0	21	75435.7	.2273633
333	92	3813	186161.4	0	0	0	0	28	103991.7	.2419603
333	93	3813	171392.6	0	0	0	0	27	131353.8	.0027766
333	94	3813	183587.8	0	0	0	0	25	103805.6	.1881467
333	95	3813	249667.2	0	0	0	0	26	106083.7	.3585669
333	96	3813	246567.6	0	0	0	0	25	117325	.238351
342	90	3813	3376684	1	1	550129	418383	357	1672974	.3620282
342	91	3813	1610412	1	1	72782.16	391898.2	252	1171014	.0274859
342	92	3813	1695761	0	1	0	283841.1	218	1284373	-.0162881
342	93	3813	2650619	0	1	0	542906.1	219	1851423	.1039749
342	94	3813	3027304	1	1	1471523	342632	279	2335744	.0237685
342	95	3813	2790207	1	1	840818.3	391166.8	313	2197588	-.0286677
342	96	3813	4659995	1	1	2380739	984720.1	285	1840830	.4265341
2106	90	3813	692525	0	0	0	0	66	415318	.2783365
2106	91	3813	467690.1	0	0	0	0	53	229021.1	.3213512
2106	92	3813	314473.1	0	0	0	0	23	127631.2	.409084
2106	93	3813	586807.3	0	0	0	0	26	289801.7	.2814559
2106	94	3813	476719	0	0	0	0	71	230140.5	.2445835
2106	95	3813	592099.5	0	0	0	0	43	301354.1	.2788492
2106	96	3813	496880.9	0	0	0	0	52	180797.6	.3612877
2115	90	3824	17207	0	0	0	0	13	5252	.1366304
2115	91	3813	13707.04	0	0	0	0	10	1787.734	.354887
2115	92	3813	49333.27	0	0	0	0	17	11524.79	.4301789
2115	93	3813	43330.29	0	0	0	0	19	8016.58	.5624477
2115	94	3813	33044.59	0	0	0	0	16	4442.265	.6142097
2115	95	3813	42377.17	0	0	0	0	12	1407.334	.0490917
2115	96	3813	37841.64	0	0	0	0	13	3238.198	-.000875
2295	90	3813	1697775	0	0	0	0	142	684981	.4497333
2295	91	3813	1809891	1	0	16620.75	0	144	956806	.2684721
2295	92	3813	2007322	1	1	843447.5	42295.04	124	904745.3	.3651688
2295	93	3813	3042933	1	1	25518.84	156423.5	155	1485878	.3442226
2295	94	3813	3609224	1	1	355590.7	301930.1	152	2018234	.2778597
2295	95	3813	3451781	1	1	38506.78	1200362	191	2121464	.1641913
2295	96	3813	3458753	1	1	177040.3	493773.1	170	1468743	.3317895
2727	90	3813	560723	0	0	0	0	227	261702	-.0003335
2727	91	3813	888348.4	0	0	0	0	206	427354.8	-.0086063
2727	92	3813	894580.4	0	0	0	0	219	423154.3	-.0675638
2727	93	3813	1001997	0	0	0	0	217	372366.8	.0895685
2727	94	3813	1284253	0	0	0	0	197	633794.4	.0155323
2727	95	3813	935977.3	0	0	0	0	67	443882.8	.2325843
2727	96	3813	1005686	0	0	0	0	61	658873.5	.0470801
4599	90	3813	129639	0	0	0	0	42	11383	.6750669
4599	91	3813	114702.2	0	0	0	0	41	12025.1	.5810165
4599	92	3813	86914.92	0	0	0	0	30	7623.174	.5714384
4599	93	3813	106354.9	0	0	0	0	20	17796.77	.6381767
4599	94	3813	187578.2	0	0	0	0	33	41132.86	.5999815
4599	95	3813	96583.04	0	0	0	0	24	37329.41	.3290064
4599	96	3813	184147.8	0	0	0	0	27	54066.71	.4414969
4653	90	3813	218502	0	0	0	0	84	64674	.4788103
