year	y312	y313	y314	y321	y322	y323	y324	y331	y332	y341	y342	y351	y352	y353	y354	y355	y356	y361	y362	y369	y371	y372	y381	y382	y383	y384	y385	y390	m312	m313	m314	m321	m322	m323	m324	m331	m332	m341	m342	m351	m352	m353	m354	m355	m356	m361	m362	m369	m371	m372	m381	m382	m383	m384	m385	m390	e312	e313	e314	e321	e322	e323	e324	e331	e332	e341	e342	e351	e352	e353	e354	e355	e356	e361	e362	e369	e371	e372	e381	e382	e383	e384	e385	e390	y312_I	y313_I	y314_I	y321_I	y322_I	y323_I	y324_I	y331_I	y332_I	y341_I	y342_I	y351_I	y352_I	y353_I	y354_I	y355_I	y356_I	y361_I	y362_I	y369_I	y371_I	y372_I	y381_I	y382_I	y383_I	y384_I	y385_I	y390_I	m312_I	m313_I	m314_I	m321_I	m322_I	m323_I	m324_I	m331_I	m332_I	m341_I	m342_I	m351_I	m352_I	m353_I	m354_I	m355_I	m356_I	m361_I	m362_I	m369_I	m371_I	m372_I	m381_I	m382_I	m383_I	m384_I	m385_I	m390_I	y312_F	y313_F	y314_F	y321_F	y322_F	y323_F	y324_F	y331_F	y332_F	y341_F	y342_F	y351_F	y352_F	y353_F	y354_F	y355_F	y356_F	y361_F	y362_F	y369_F	y371_F	y372_F	y381_F	y382_F	y383_F	y384_F	y385_F	y390_F	m312_F	m313_F	m314_F	m321_F	m322_F	m323_F	m324_F	m331_F	m332_F	m341_F	m342_F	m351_F	m352_F	m353_F	m354_F	m355_F	m356_F	m361_F	m362_F	m369_F	m371_F	m372_F	m381_F	m382_F	m383_F	m384_F	m385_F	m390_F	ygdef_3 	mgdef_3	ygdef_3_I 	mgdef_3_I	ygdef_3_F	mgdef_3_F	defmach	defcons	defmach_I	defcons_I	defmach_F	defcons_F	defmanuf	defimport	defmanuf_I	defmanuf_F	ydef_31	ydef_32	ydef_33	ydef_34	ydef_35	ydef_36	ydef_37	ydef_38	ydef_39	ydef_31_I	ydef_32_I	ydef_33_I	ydef_34_I	ydef_35_I	ydef_36_I	ydef_37_I	ydef_38_I	ydef_39_I	ydef_31_F	ydef_32_F	ydef_33_F	ydef_34_F	ydef_35_F	ydef_36_F	ydef_37_F	ydef_38_F	ydef_39_F	CPI	CPI_I	CPI_F	y_def_ex	y_def_im	y_def_ex_I	y_def_im_I	y_def_ex_F	y_def_im_F
79	0.137306331	0.099997798	0.072833046	0.107497425	0.155064586	0.105402439	0.141007084	0.098740372	0.127499265	0.090608533	0.084821688	0.184592747	0.099150388	0.11952767	0.113357002	0.113336705	0.107616971	0.132345275	0.167226308	0.08845316	0.075762589	0.116358683	0.102902743	0.11607848	0.095440122	0.114615614	0.088169573	0.08857451	0.141047742	0.12286483	0.125845983	0.128646049	0.119882713	0.126948613	0.118060958	0.133761763	0.096210712	0.121175518	0.09529263	0.208979862	0.130533962	0.122813011	0.121019936	0.128040138	0.143968908	0.127467424	0.142006312	0.127397607	0.101420686	0.400020816	0.094089868	0.100632703	0.098889222	0.102310513	0.109186904	0.105960834	0.106478535	0.108209672	0.106324891	0.106249596	0.111033502	0.10633399	0.09297275	0.124254299	0.114431658	0.110391737	0.095162248	0.116423101	0.116423101	0.114367979	0.116271391	0.101150799	0.114563022	0.087155148	0.095307525	0.118000725	0.099927698	0.175543254	0.102079906	0.103157348	0.09894465	0.100184791	0.091682625	0.099715886	0.129541561	0.090532505	0.065847561	0.100276751	0.144235032	0.112306448	0.138149972	0.089036994	0.111082396	0.084901321	0.075956555	0.186977968	0.09981384	0.118016663	0.112338167	0.112700114	0.111933456	0.115117068	0.16262382	0.07965101	0.069790355	0.112547427	0.098477025	0.106220584	0.091982203	0.120243409	0.085134819	0.082218575	0.130798532	0.11236377	0.11644227	0.118487044	0.110221933	0.123549743	0.118683038	0.126669634	0.089751816	0.114579541	0.089611423	0.214661642	0.130175829	0.120542835	0.118992498	0.126574967	0.144506132	0.122647937	0.135346907	0.124871179	0.093172403	0.400045191	0.08776876	0.09443232	0.093696404	0.100020996	0.103514714	0.099303866	0.140094295	0.106322405	0.077547126	0.113474215	0.16415564	0.097408746	0.141720403	0.107488863	0.143652956	0.097515664	0.095521072	0.191515708	0.103505551	0.1272211	0.120208434	0.119779468	0.108734456	0.147425049	0.166616944	0.095176456	0.091236518	0.133449368	0.110593154	0.130467999	0.101851498	0.112366163	0.093915984	0.094662669	0.145473434	0.128494089	0.130083537	0.135929633	0.126892866	0.126942245	0.114292058	0.14113791	0.103051861	0.128038141	0.101244612	0.219509854	0.141226527	0.135004098	0.132798708	0.139747497	0.154757155	0.131911787	0.148358487	0.129421303	0.111795491	0.405055585	0.105673412	0.112351168	0.109344004	0.109640075	0.120658798	0.121537365	0.108181055	0.116830475	0.119561669	0.127681403	0.113304795	0.124307824	0.081030355	0.10105093	0.081283535	0.099637476	0.114178181	0.082610142	0.108181055	0.118509429	0.119561669	0.113304795	0.11065852	0.131515486	0.114639168	0.081631543	0.089085207	0.097626678	0.108799244	0.104105042	0.084896937	0.122297486	0.143834393	0.124711006	0.08936928	0.095230706	0.112955586	0.1178033	0.114438743	0.093209699	0.117072161	0.132480585	0.126412033	0.084498451	0.097425292	0.105489316	0.111652252	0.119119618	0.093387104	0.116419782	0.112427594	0.122636454	0.112344822	0.101444323	0.105927954	0.095341725	0.118729491	0.108052931
80	0.184501922	0.145918281	0.106574548	0.146215214	0.212126656	0.109885779	0.173868168	0.145548897	0.201325225	0.117918445	0.12086305	0.240825502	0.130960755	0.164118729	0.15450048	0.153427244	0.133156361	0.205091082	0.207322474	0.127896414	0.107893177	0.15029538	0.135433987	0.167091522	0.123851702	0.125523617	0.113987813	0.122121205	0.189605783	0.169820083	0.169924362	0.173541143	0.162288768	0.153375151	0.133689229	0.180685888	0.133923597	0.157780622	0.125451067	0.259215904	0.171777815	0.166842835	0.163828261	0.171474673	0.187021184	0.161883952	0.183803147	0.15591434	0.136483227	0.454259387	0.128013426	0.135295379	0.130409102	0.126731714	0.143818367	0.13993771	0.110569611	0.108753439	0.094848253	0.105720991	0.105746193	0.109397109	0.088209441	0.124503306	0.097388645	0.107280599	0.090977292	0.133054972	0.133054972	0.127216885	0.106867087	0.11573318	0.113541151	0.103020269	0.109047512	0.10756675	0.108381451	0.202006046	0.099396209	0.095604586	0.102853067	0.098316773	0.105020189	0.100317792	0.174068209	0.132106383	0.096352884	0.13639384	0.197311945	0.117083453	0.170345219	0.13124557	0.175402489	0.110491047	0.108231056	0.243937336	0.131837062	0.162044025	0.153111854	0.152565472	0.138497223	0.1783931	0.201616438	0.115169188	0.099388145	0.145372549	0.12960914	0.152901373	0.119364396	0.13168701	0.110064407	0.113358024	0.175828111	0.155305833	0.157226937	0.159836832	0.149210685	0.149268748	0.134393657	0.171105814	0.124932929	0.149192111	0.117971858	0.26626351	0.171306527	0.163758775	0.161083658	0.169512477	0.187719059	0.155763192	0.175183674	0.152822395	0.125383398	0.454287067	0.119413279	0.12695929	0.123561129	0.123895696	0.136347095	0.131146152	0.166667783	0.147297995	0.101808123	0.14133871	0.201524937	0.09362347	0.165680047	0.144764261	0.205008095	0.116324244	0.122398272	0.212503114	0.129350833	0.152952402	0.144029589	0.149372463	0.125450829	0.171934685	0.187071585	0.128603305	0.110803959	0.139525024	0.133834365	0.167013968	0.122773251	0.126458841	0.112681979	0.118423248	0.171939627	0.161519511	0.154735657	0.164312829	0.157019525	0.139055462	0.119437227	0.174064017	0.131101154	0.151038149	0.12191355	0.237038915	0.166829526	0.162174172	0.159902236	0.169075642	0.177886754	0.151972436	0.172475292	0.144918604	0.131574474	0.392843087	0.125658689	0.134432389	0.130178203	0.128196855	0.143075356	0.143765604	0.144541721	0.156934804	0.138201569	0.147982109	0.138052401	0.148221371	0.093631904	0.13692401	0.093924458	0.135008781	0.143701304	0.094087186	0.144541721	0.163222773	0.138201569	0.138052401	0.150863695	0.172253419	0.170163527	0.108798538	0.119706002	0.138144444	0.143100414	0.133845516	0.117050788	0.142798966	0.164609834	0.151944389	0.103173736	0.110388144	0.134364423	0.135105858	0.129761338	0.109445711	0.142744615	0.159406372	0.171300017	0.102748695	0.117199368	0.137445921	0.120297949	0.143383121	0.116811966	0.157327795	0.151932818	0.155966807	0.153631205	0.13448957	0.144856157	0.126399064	0.146028141	0.125637047
81	0.194335875	0.191926315	0.125534159	0.166773073	0.233699937	0.097369789	0.192715477	0.179097918	0.259669275	0.128932028	0.139270492	0.227267026	0.154847997	0.172767785	0.162735355	0.176257217	0.143249613	0.180008442	0.210805492	0.161494802	0.111744963	0.12719498	0.150697397	0.190216988	0.138676751	0.145168062	0.126925429	0.13861978	0.197038329	0.19413832	0.178063739	0.187979767	0.183564826	0.152332201	0.128929892	0.20345231	0.155712966	0.168620151	0.138171805	0.243688871	0.182153195	0.177220459	0.175460067	0.187421817	0.190219247	0.169184919	0.191927246	0.159734241	0.140482186	0.37626305	0.133044354	0.14407605	0.140163703	0.139873793	0.153526107	0.148264003	0.148937266	0.147795924	0.123966667	0.144520595	0.148890639	0.141231668	0.126051291	0.172561581	0.145109081	0.149441875	0.129460687	0.188805006	0.188805006	0.156476769	0.138713479	0.157628591	0.161796141	0.135265613	0.153866039	0.147689148	0.142196463	0.262203848	0.138657711	0.139487091	0.148931241	0.137741798	0.129804953	0.139843003	0.207085967	0.18301886	0.126497354	0.169886431	0.242229127	0.112533624	0.199144254	0.176759409	0.250318065	0.131802287	0.138684522	0.270669409	0.164756708	0.194818492	0.183453329	0.190258654	0.159789196	0.208051221	0.226367773	0.155617668	0.120703861	0.151991042	0.156846571	0.195731254	0.143883549	0.14820286	0.132057129	0.141811186	0.207816774	0.195222383	0.187023	0.193212042	0.184635997	0.163512429	0.140443754	0.211023143	0.158937946	0.175992092	0.142055639	0.287526106	0.202362738	0.196715835	0.193959997	0.205087257	0.215775058	0.179451072	0.203661118	0.171121814	0.147566369	0.44059023	0.141997082	0.151911556	0.147104233	0.144865265	0.161678299	0.155131763	0.171797218	0.16969982	0.132589202	0.1550351	0.22125566	0.090053904	0.176928915	0.161702392	0.240279632	0.12918801	0.137489822	0.204577709	0.151030599	0.168581026	0.158792213	0.175669892	0.142175146	0.154578748	0.177668769	0.151288001	0.123002376	0.122718585	0.148471721	0.185611062	0.137292118	0.143657466	0.125659354	0.139634016	0.176303107	0.173999325	0.161674698	0.175168573	0.171941757	0.141509004	0.121233198	0.18513081	0.145599031	0.162322097	0.135554492	0.229732168	0.178250147	0.177645502	0.17679143	0.185875581	0.184959458	0.163644043	0.179208385	0.158107459	0.143343732	0.337204937	0.135792805	0.14640792	0.142013621	0.142897808	0.152930088	0.153950073	0.160598897	0.166104296	0.168387034	0.176449964	0.1501708	0.158693193	0.102113683	0.160064673	0.105437913	0.169918085	0.162232265	0.106455137	0.160598897	0.170424046	0.168387034	0.1501708	0.164501773	0.19040893	0.210492283	0.120701098	0.128923364	0.165745704	0.126300425	0.150830511	0.132829235	0.174112986	0.198065674	0.205898725	0.125457527	0.132793245	0.175068363	0.145567665	0.156192454	0.136898652	0.152224198	0.172574445	0.19239531	0.114468544	0.130176677	0.155021356	0.111681608	0.160034778	0.137733802	0.188300719	0.19322539	0.178910436	0.169945223	0.137148191	0.178161931	0.146968759	0.157679593	0.13143961
82	0.196033293	0.193677334	0.18076109	0.175926146	0.255697471	0.101666323	0.198279258	0.181601359	0.276560461	0.14544061	0.152504996	0.223197075	0.178538798	0.199371432	0.187795333	0.212205221	0.17102603	0.165775121	0.187004872	0.176995847	0.132956762	0.116268506	0.166678607	0.206374738	0.154876553	0.161988227	0.141755244	0.169785112	0.19935152	0.197076207	0.185506426	0.19722951	0.194600462	0.158835307	0.137740013	0.204391877	0.165181364	0.182236619	0.155095154	0.243481499	0.196101554	0.200194718	0.200263666	0.20724429	0.202188602	0.187704443	0.198433878	0.185584839	0.161991942	0.334698316	0.149494079	0.160473849	0.155199873	0.157464155	0.164312485	0.160466571	0.166849542	0.166827776	0.153559321	0.170845121	0.169511147	0.165299032	0.148015441	0.19733774	0.161567762	0.176047463	0.148202009	0.217677935	0.217677935	0.232043598	0.195780503	0.181701092	0.191203299	0.174825396	0.165534123	0.16780413	0.169075063	0.313311378	0.161518839	0.158990426	0.172484593	0.162517625	0.169397565	0.154088129	0.213459329	0.210853296	0.164743075	0.18634923	0.265945079	0.108243073	0.212665178	0.197441131	0.29338516	0.146377699	0.155784145	0.260574664	0.192370655	0.21472498	0.202256775	0.223754207	0.181091289	0.187049503	0.214989806	0.183067502	0.133992159	0.133683012	0.174000753	0.217526033	0.160898868	0.168358709	0.147265904	0.167210964	0.213090743	0.210306251	0.195409951	0.205977086	0.20218274	0.166397498	0.142555599	0.224439755	0.176514168	0.189140331	0.157950285	0.278663086	0.21621585	0.215482422	0.214446439	0.225465435	0.224354186	0.193233061	0.211611644	0.18669539	0.160766093	0.378189678	0.153448856	0.165444169	0.160478515	0.161477666	0.172814363	0.16612142	0.206526576	0.175677813	0.199973626	0.176410403	0.255872166	0.115118589	0.194704214	0.169760836	0.255554432	0.155001192	0.169145718	0.220749973	0.187063651	0.223922334	0.211794548	0.229855669	0.193872556	0.187139193	0.190094615	0.183645758	0.171941341	0.153337679	0.180738993	0.211004769	0.176974055	0.177002964	0.160669383	0.172005041	0.214159886	0.198339021	0.196508636	0.205527441	0.197264547	0.173370583	0.151220601	0.194268701	0.166572552	0.188702845	0.163839796	0.258534035	0.21260217	0.227803414	0.229448244	0.227177573	0.218336131	0.20433768	0.212282864	0.204008237	0.191778397	0.345231157	0.177051655	0.184913449	0.181630157	0.181691238	0.186893424	0.188671129	0.171031571	0.179892981	0.183168243	0.188916133	0.18227834	0.196474858	0.121767736	0.174514955	0.120240559	0.191829822	0.169739997	0.132369382	0.171031571	0.188958422	0.183168243	0.18227834	0.171562194	0.201881007	0.214661289	0.135029865	0.147681295	0.175733547	0.123338246	0.166744743	0.162735711	0.185675722	0.214427274	0.231254788	0.13976762	0.147497241	0.197454642	0.135141381	0.174331711	0.161418154	0.184131045	0.197847086	0.202282381	0.138341573	0.168142036	0.185353723	0.143477851	0.194589145	0.16967952	0.207020066	0.221649974	0.211633792	0.179125454	0.14719928	0.192377309	0.153756529	0.188456781	0.165545604
83	0.280848827	0.205686408	0.285555843	0.215930628	0.312547415	0.159114608	0.233383241	0.197393414	0.293733503	0.185603633	0.210785158	0.264619061	0.237549714	0.304817715	0.289502998	0.301760703	0.266365985	0.263829167	0.24132336	0.237964067	0.218354212	0.198585285	0.2233171	0.245825047	0.230426092	0.220381814	0.207503414	0.210341564	0.290741507	0.252250752	0.263059905	0.258784553	0.241615519	0.228651676	0.200600688	0.224032433	0.20380493	0.227882553	0.201850766	0.308622455	0.259126834	0.29142438	0.295546182	0.279966698	0.265065125	0.2637899	0.269308372	0.26594309	0.251456698	0.394388	0.226174121	0.229826261	0.229272243	0.226127398	0.229289623	0.222682877	0.235181562	0.248284101	0.190644988	0.233009064	0.240466842	0.236407153	0.207380395	0.279011908	0.237336128	0.230224166	0.209429727	0.320396373	0.320396373	0.304302789	0.217153921	0.254844462	0.25342385	0.253944963	0.265639739	0.24428409	0.228251335	0.418758534	0.229008864	0.226487264	0.240161911	0.223277391	0.236400445	0.243671918	0.256610815	0.218280997	0.248468726	0.212041936	0.307553459	0.138370346	0.234030747	0.207280616	0.312035928	0.17562557	0.191652159	0.281173596	0.238266663	0.285214295	0.269766895	0.292771701	0.2469393	0.226449583	0.23002582	0.222222319	0.18730363	0.167037803	0.211816235	0.247286071	0.207403933	0.207437813	0.188295747	0.205975088	0.258846767	0.2397247	0.237512385	0.241675448	0.231959282	0.203862867	0.177817164	0.2355179	0.20194101	0.219879604	0.190908778	0.313599496	0.25788455	0.276323525	0.278318689	0.275564385	0.264839795	0.241284649	0.250666427	0.240895638	0.215087629	0.387191426	0.200072264	0.208956265	0.205246072	0.205315095	0.211193679	0.203587536	0.274076361	0.203808234	0.267660178	0.224482865	0.308081801	0.184659163	0.2291865	0.187987137	0.267675427	0.204859598	0.229197575	0.273725387	0.242592168	0.310872873	0.296252131	0.28884489	0.263470918	0.256431534	0.22774619	0.238167623	0.250375477	0.231934321	0.226095868	0.252204041	0.235571763	0.238183848	0.211870664	0.216866703	0.284639502	0.249036881	0.261862971	0.266141353	0.251957891	0.244981705	0.222729422	0.22094541	0.203848926	0.241018819	0.216377478	0.316092785	0.274210847	0.307680989	0.312742307	0.290341245	0.280794488	0.261770719	0.269305924	0.260487867	0.265972089	0.372653604	0.245369575	0.246193085	0.244109769	0.24695338	0.246544859	0.250406431	0.236614687	0.254611628	0.22233086	0.233893273	0.239893343	0.261543635	0.187697822	0.175222312	0.163019154	0.20070726	0.184662396	0.177983188	0.236614687	0.307201973	0.22233086	0.239893343	0.240703025	0.250266993	0.232681607	0.176297151	0.215087744	0.23694535	0.208440062	0.223000013	0.201596573	0.224594153	0.245829046	0.243138823	0.168916906	0.190514053	0.236089749	0.173616724	0.211973041	0.198857176	0.24098368	0.250126353	0.222606281	0.184141473	0.22691584	0.239000092	0.214823918	0.2475282	0.213929188	0.263481821	0.262190543	0.261390579	0.242762452	0.217556902	0.229927079	0.193653325	0.244082378	0.227148495
84	0.345239997	0.260668417	0.323837421	0.284871102	0.370691331	0.261594086	0.274729092	0.222689812	0.303417246	0.25405529	0.280015513	0.34317634	0.30026682	0.384267592	0.36743304	0.335100443	0.315860204	0.311266734	0.268420408	0.297691693	0.281924872	0.266007793	0.260832315	0.29483299	0.274418216	0.293323587	0.246498644	0.269900076	0.35215482	0.310702825	0.329415369	0.330717357	0.317469289	0.317149138	0.298808796	0.264379592	0.247383668	0.297290248	0.270510135	0.363965051	0.326223249	0.365202281	0.37205398	0.338508151	0.33441258	0.308048973	0.319357969	0.302567368	0.31157756	0.389981683	0.287121314	0.284458535	0.280340447	0.290899977	0.285939678	0.282660179	0.293894025	0.300050738	0.302755623	0.272231552	0.2735654	0.272945788	0.228550661	0.3464927	0.278239359	0.271419916	0.262560466	0.376811682	0.376811682	0.40798455	0.294846293	0.318381977	0.302587168	0.311945374	0.307623031	0.28268542	0.263583688	0.498954934	0.264393914	0.267788445	0.253121398	0.261325982	0.271687229	0.263133569	0.340541929	0.253233255	0.332569773	0.269824117	0.370308443	0.221956788	0.275477798	0.229535212	0.32683585	0.232118109	0.259694485	0.348649426	0.308994431	0.395964913	0.377342185	0.367907436	0.335588107	0.310297447	0.275586471	0.288197026	0.272745551	0.252656749	0.264972016	0.29556937	0.276077248	0.279138469	0.248300854	0.25969668	0.344032751	0.301001242	0.31650364	0.312950088	0.29627205	0.288068898	0.2619029	0.267858892	0.2471323	0.280839023	0.252126535	0.38341775	0.33261533	0.373214315	0.37935365	0.352181359	0.340601229	0.309102345	0.318000015	0.307587536	0.29829901	0.417946866	0.277273016	0.2782036	0.275849408	0.279062751	0.278601113	0.270203652	0.354993711	0.272861351	0.319667852	0.297387765	0.371298116	0.25449808	0.291919605	0.236935117	0.330861042	0.279494289	0.319656768	0.350594772	0.330647866	0.438295248	0.428585081	0.337103173	0.337347953	0.307092938	0.293723384	0.319140156	0.348147209	0.339729432	0.300194715	0.318505699	0.310343331	0.340169504	0.29883101	0.303383782	0.363603832	0.325104026	0.344155954	0.349512739	0.334158612	0.327306446	0.3001476	0.272995501	0.266168388	0.31996966	0.295102495	0.399150746	0.365090721	0.424879503	0.435253476	0.366240824	0.367596563	0.345358354	0.35458704	0.334958905	0.362140923	0.409250778	0.337097398	0.331345636	0.327296432	0.342630044	0.331100672	0.341132604	0.296239216	0.318778159	0.292605766	0.311354325	0.316517508	0.348563213	0.21653231	0.2065481	0.217387152	0.218352093	0.260246856	0.240670552	0.296239216	0.394528266	0.292605766	0.316517508	0.293867391	0.32268233	0.25995882	0.239247985	0.268967416	0.292175499	0.276498619	0.26980579	0.258682242	0.293940251	0.310787104	0.267567688	0.224839196	0.257107964	0.304420492	0.259949704	0.269641482	0.250715903	0.310230847	0.323019424	0.279947004	0.252890056	0.31178113	0.317483721	0.310459935	0.330980399	0.299267525	0.31580738	0.323833624	0.325608698	0.300473805	0.277134189	0.297793202	0.265715672	0.317563723	0.314370174
85	0.47116256	0.368677128	0.407306606	0.378960592	0.453972257	0.302229847	0.378632708	0.313570544	0.448774059	0.345477461	0.410003723	0.43411205	0.441298458	0.605909934	0.605904531	0.411016243	0.436686286	0.378372536	0.401397043	0.427276339	0.422186003	0.426072372	0.393679513	0.392063547	0.399917146	0.449512623	0.412795464	0.411646159	0.47443159	0.42988256	0.454377745	0.446313113	0.424985599	0.408146615	0.36428978	0.342020319	0.347464772	0.401630574	0.375449952	0.492121393	0.459351056	0.555720115	0.572448709	0.445474053	0.454274457	0.459151454	0.466878375	0.439740804	0.466172111	0.475655004	0.426886373	0.416303883	0.412157968	0.435285419	0.413535334	0.413278037	0.398161168	0.41489437	0.318974674	0.366534676	0.355835938	0.365167551	0.307498111	0.464148323	0.372511567	0.381811653	0.330520504	0.50627417	0.50627417	0.509758058	0.386217652	0.41166292	0.373550388	0.349444752	0.41896054	0.399287777	0.394291718	0.743180245	0.357925747	0.36587875	0.354431669	0.373603736	0.332073837	0.334961109	0.441082341	0.33903227	0.397189698	0.357454415	0.446293246	0.305901834	0.350881792	0.289301455	0.403986468	0.316683654	0.362190131	0.446559479	0.421152711	0.558265306	0.545897275	0.429374962	0.429686744	0.371600768	0.35542281	0.386178619	0.379252806	0.370082934	0.35181182	0.373271294	0.363705445	0.398660091	0.350213633	0.363300406	0.439473881	0.392940655	0.415967984	0.410984769	0.39293017	0.384872851	0.352937327	0.330960813	0.322684094	0.372833819	0.343858196	0.484166321	0.442851812	0.515375076	0.527958613	0.444246878	0.445891377	0.407803735	0.418701091	0.395523927	0.406156448	0.458992154	0.380927474	0.374427855	0.369852166	0.387179485	0.374151041	0.368102668	0.446190291	0.367523815	0.405942636	0.386079656	0.431991926	0.342503934	0.379675289	0.324789996	0.432334416	0.377860967	0.437808807	0.424367827	0.441788208	0.53153149	0.531531218	0.424610504	0.427957956	0.395034302	0.394910784	0.423610647	0.454423765	0.474316635	0.415774771	0.413966798	0.411504054	0.45883411	0.430635136	0.412939889	0.47575186	0.43366375	0.460363426	0.45487184	0.434203924	0.426672834	0.399601572	0.34724777	0.355419732	0.412938721	0.397426338	0.486327085	0.472618899	0.531529636	0.540873087	0.469666822	0.465637966	0.454157121	0.456485025	0.439180495	0.471624357	0.467984946	0.445137675	0.438396081	0.433985543	0.455196396	0.442878064	0.458625569	0.411908525	0.452223393	0.386066769	0.414946683	0.410131945	0.444240996	0.3528943	0.348019402	0.298075703	0.307726137	0.377115951	0.352322197	0.411908525	0.610743043	0.386066769	0.410131945	0.398898695	0.41738726	0.367995644	0.332510091	0.40605473	0.418107974	0.435354388	0.398712406	0.394507977	0.3784046	0.401358234	0.336489933	0.308782132	0.353264944	0.404387086	0.375674967	0.360549	0.350728802	0.403603995	0.408283532	0.375762556	0.34089497	0.400075836	0.425942336	0.423485089	0.442969079	0.414735874	0.408848861	0.403392675	0.406880294	0.410932447	0.41671181	0.387444266	0.367746579	0.402183984	0.414288901
86	0.545406133	0.472906556	0.522225941	0.480126899	0.501785605	0.473794514	0.464732225	0.418453079	0.518070201	0.464351045	0.525270813	0.502795483	0.536048565	0.565142842	0.565147304	0.531656084	0.508324408	0.515065742	0.48521752	0.524490403	0.480318847	0.518519061	0.50034732	0.498049699	0.482476691	0.533663656	0.511896468	0.500025275	0.602889507	0.552849282	0.589433628	0.560156103	0.536023574	0.538944945	0.529636619	0.427755772	0.441104151	0.495147149	0.490626576	0.54030963	0.546682897	0.5715535	0.574529328	0.556692525	0.53658248	0.532711522	0.529279544	0.520145829	0.528449407	0.509951587	0.50066051	0.497954644	0.492894244	0.513440867	0.511590697	0.510898583	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.443605278	0.554394774	0.456651089	0.504386763	0.464060376	0.519246047	0.411683189	0.456362448	0.396573625	0.527887031	0.42813895	0.496063418	0.540525674	0.562714358	0.677022147	0.6770218	0.540834777	0.545098493	0.478015062	0.477865598	0.512594144	0.495024758	0.516694978	0.487265338	0.485146491	0.48226029	0.537728532	0.504680874	0.494493239	0.575022863	0.524152593	0.556423458	0.534874347	0.510571374	0.501715722	0.469883187	0.420979114	0.430886233	0.481162872	0.463087593	0.589910449	0.573282541	0.644740742	0.656074267	0.569701698	0.564814731	0.536274766	0.539023585	0.518590167	0.528946775	0.524865021	0.503015363	0.495397213	0.490413208	0.514381938	0.500461952	0.494884668	0.513257967	0.477928972	0.502232614	0.473948525	0.484520611	0.470812702	0.466288335	0.445089189	0.495242569	0.500036095	0.531826258	0.509217457	0.525786788	0.539866918	0.53986905	0.52362816	0.512009574	0.499129411	0.484451233	0.50367524	0.525410166	0.545903678	0.50718184	0.506015997	0.498042122	0.523795448	0.513001899	0.491450459	0.551038849	0.527675257	0.544854836	0.543527837	0.531690867	0.533137777	0.52851371	0.443635976	0.450504767	0.512994179	0.510647053	0.559357864	0.562647169	0.575303264	0.576798995	0.567774769	0.557425251	0.53375952	0.532037376	0.527426746	0.543349827	0.533755422	0.521559503	0.520148185	0.517498467	0.528174476	0.527221987	0.553965411	0.497386817	0.51780081	0.500251364	0.528846191	0.497863202	0.52352719	0.528938897	0.43371059	0.465873466	0.445916759	0.459315691	0.518254512	0.497386817	0.654732755	0.500251364	0.497863202	0.497382515	0.515502808	0.468358092	0.434726317	0.442888266	0.525902083	0.514460297	0.483276003	0.496810366	0.492296655	0.50730063	0.451658047	0.416237307	0.453307638	0.542533581	0.512442118	0.482542348	0.486052792	0.497858248	0.498991966	0.468092168	0.453659358	0.488338407	0.520783096	0.49883236	0.52702152	0.505382508	0.493132462	0.504079071	0.489277887	0.481941574	0.481297974	0.490685388	0.484630346	0.486993159	0.498174436
