171	95	0	0	-1	-1	0	0	0	0	0	0	0
171	96	0	0	-1	-1	0	0	0	0	0	0	0
189	90	3814	1428817	1	1	325242	540408	85	.1120448	.2128852	.0281211	.2347052
189	91	3814	1494685	1	1	260989.8	641399.9	92	.1417323	.2099738	.0264112	.2634723
189	92	3814	1603500	1	1	235873.7	570062.8	94	.135	.2425	.0278244	.231492
189	93	3814	1573731	1	1	181100.5	583504.2	119	.1270588	.2494118	.0232914	.202636
189	94	3814	1621905	1	1	98421.65	530601.6	125	.1457859	.2733485	.0315143	.1993906
189	95	3814	1668058	1	1	171701.9	524239.5	118	.1319149	.2340426	.0329451	.2564864
189	96	3814	1366440	1	1	98830.73	497919.9	105	.1423002	.2592593	.0362764	.2434051
198	90	3693	149283	0	0	0	0	35	.0854701	.2136752	.0123978	.1053716
198	91	3693	172328.2	0	0	0	0	37	.0827068	.2030075	.0118269	.0984151
198	92	3693	165000.6	0	0	0	0	41	.0952381	.2040816	.0070204	.0646189
198	93	3693	251357	0	0	0	0	53	.0833333	.2013889	.0045047	.0804786
198	94	3693	242609.7	1	0	1907.635	0	44	.0679012	.1728395	.0034585	.0604988
198	95	3693	235490.1	0	0	0	0	50	.0740741	.1790123	.003298	.0759246
198	96	3693	312831.5	0	0	0	0	69	.0813954	.1744186	.0171492	.1041351
207	90	3841	33336	0	0	0	0	63	.1136364	.2215909	.01135	.1575512
207	91	0	0	-1	-1	0	0	0	0	0	0	0
207	92	0	0	-1	-1	0	0	0	0	0	0	0
207	93	3829	410826.6	0	0	0	0	67	.1330049	.2315271	.029908	.1627986
207	94	3829	416627.4	0	0	0	0	65	.1732673	.2425743	.0467928	.244961
207	95	3829	342126.3	0	0	0	0	67	.1651786	.1785714	.0524327	.1885671
207	96	3829	354819.9	0	0	0	0	68	.1385281	.2121212	.0506393	.1792412
243	90	3843	4.57e+07	0	1	0	1.36e+07	331	.0754717	.254717	.0414764	.3479854
243	91	3843	5.67e+07	1	1	3121516	1.83e+07	331	.1261261	.2342342	.0735116	.3951591
243	92	3843	9.09e+07	1	0	2141677	0	387	.1512605	.2773109	.0664951	.2256443
243	93	3843	1.02e+08	1	1	5932510	5.84e+07	537	.15	.325	.0874567	.4977129
243	94	3843	9.27e+07	1	1	3873068	3.87e+07	514	.2016129	.3387097	.0930264	.3874534
243	95	3843	1.11e+08	1	0	1.03e+07	0	520	.1860465	.2868217	.0950506	.1620972
243	96	3843	1.27e+08	1	1	1.31e+07	3.25e+07	551	.1764706	.3109244	.1081685	.3179019
252	90	3844	556137	0	1	0	242468	35	.0754717	.254717	.0414764	.3479854
252	91	3844	336645.7	1	0	182447.2	0	39	.1261261	.2342342	.0735116	.3951591
252	92	3844	406424.1	1	1	111225.6	201488.3	42	.1512605	.2773109	.0664951	.2256443
