"","c(-1, 1),c(0.5, 0.5)","c(-0.5, 0.5),c(0.5, 0.5)","c(-1, 1),c(0.2, 0.8)","c(-0.5, 0.5),c(0.2, 0.8)"
"100,2",0,0,0,0
"500,2",0,0,0,0
"100,5",0,0,0,0
"500,5",0,0,0,0
"100,10",0,0,0,0
"500,10",0,0,0,0
