"","group_num","comp.1","comp.2","comp.3","comp.4","comp.5","comp.6","comp.7"
"1",1,0.280032238457269,0.105991716637231,0.0546298247698062,0.0480958943395485,0.235930549850947,0.238244892801418,0.0340368992649183
"2",2,0.286030666359203,0.0924255138283566,0.0498758917646998,0.0326574860004511,0.252866237953727,0.244774925370926,0.0349572468017182
