"","V1","V2","V3","V4"
"1",-3.13831688997884,-2.29681097619762,0.0122926599220769,0.00684293383543968
"2",-1.47223312268644,-0.408461166930153,0.00500632952224807,0.00485239090959632
"3",-1.01688078831853,-0.383729715214768,0.0852077625450925,0.0884216817456064
"4",-0.896006070855111,-1.34462669980564,0.0119381820560722,0.0179094182868571
"5",-0.109059311971841,0.0364225958210859,0.00594991643930961,0.00453848014575025
"6",0.364128978542536,0.507339932353834,0.00819607245888393,0.00331233085242751
"7",0.431867478502535,0.239038603127668,0.0119099663719765,0.0164206107461483
"8",0.854064954161502,1.15131212387413,0.00204382069888486,0.00177167103533233
