"","group_num","comp.1","comp.2","comp.3","comp.4","comp.5","comp.6","comp.7","comp.8","comp.9"
"1",1,0.116483269093317,0.050232842879816,0.185725012364274,0.0369392548177893,0.176758255732104,0.0328623000314117,0.159392467130403,0.115224019453681,0.133706795916762
"2",2,0.148580262893032,0.0244396549778296,0.138471616489216,0.0328435726983589,0.229753747078894,0.100472185463974,0.139006085015667,0.165912715200145,0.156842133658242
