"","V1","V2","V3","V4"
"1",-2.7959126611128,-1.47731656641902,0.0439421473204513,0.0490834660395266
"2",-1.01017002545513,0.16123802090751,0.017000644216171,0.230252932276268
"3",-0.400664392572067,-0.675317029168232,0.00667318238605098,0.00444328738621324
"4",0.244706011980924,-0.108199625807587,0.00509026505067912,0.00490206067114771
"5",0.64723952026282,0.545779608164389,0.00722949564885928,0.00426256986934274
"6",0.97234098199982,0.357230746454923,0.0948782780538549,1.40022980320519
"7",1.03924192966905,0.847021532270834,0.00162439475751036,0.00145463270763061
"8",1.30426120553509,1.46662700299229,0.00150834481743382,0.00191908206647944
"9",1.49680104712564,1.92850347957684,0.00129024954955591,0.00121450291102821
