"","group_num","comp.1","comp.2","comp.3","comp.4","comp.5","comp.6","comp.7"
"1",1,0.0998403507466001,0.0905744605652355,0.292058056998433,0.159112850324405,0.237078873634296,0.277030653981499,0.154121283129851
"2",2,0.0956765904604294,0.101644900102551,0.267332163216782,0.170139280063017,0.287236730503143,0.297838756911295,0.215122030929745
