"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-3.35420925790123,-1.99142796014299,-2.75584262322821,-1.39306132546997,-2.95865252852554,-1.59587123076729,-2.36028589385252,-0.997504596094274,0.0130532427035807,0.00533716088044461,0.0301053239482365,0.00957979368120179,0.0627366854098019,0.0503749529952326,0.0629114209466702,0.0377402400882023
"2",-1.08217250314628,-0.692076033609004,-0.759516343383785,-0.369419873846505,-1.27452720872867,-0.884430739191389,-0.951871048966171,-0.561774579428891,0.00984755805425674,0.012232302476915,0.019927051024476,0.0146261280057336,0.0569044097442479,0.0499853731808432,0.0462730552680835,0.0316683512632781
"3",-0.32839319955531,-0.355952882816191,-1.34670389910924,-1.37426358237012,1.16096099718176,1.13340131392087,0.142650297627826,0.115090614366944,0.0457543225133438,0.0723107859497312,0.170660424540601,0.136053233407085,0.224024443149448,0.212487973320431,0.186704315602292,0.114004191203372
"4",0.0798488462791355,0.228490869543,0.0884813615692128,0.237123384833077,0.307491664217731,0.456133687481596,0.316124179507809,0.464766202771673,0.000955928084808461,-0.000749763678843882,0.00173823699112102,0.000409356711076428,0.00257687877535418,0.000396612282362991,0.00316962121592411,0.00136616620654067
"5",0.14958373652844,0.298274655816697,0.293594100185194,0.442285019473451,-0.209393329613838,-0.0607024103255808,-0.0653829659570833,0.0833079533311736,0.00219518473779362,0.00784908451004315,0.0100495615935055,0.00866734702050109,0.0197803405215689,0.0157174342093388,0.0198880587379754,0.00878903808049141
"6",0.997817737097572,1.00966686110294,0.997580525380778,1.00942964938615,1.07344248214065,1.08529160614602,1.07320527042386,1.08505439442923,0.00109079935015854,0.00311178146394104,0.00481790792833321,0.00267991119185471,0.00890372773151991,0.00708941634776335,0.0097908407413139,0.00381755050729635
